2026-04-08 13:53:15.940523[INFO][DMMotor#4] zlog version: 0.1.dev1+g3715879
2026-04-08 13:53:15.940530[INFO][DMMotor#4] zlog_cpp version: 1.0.1
2026-04-08 13:53:15.940534[INFO][DMMotor#4] AIRBOT Drivers: v0.2.9.2-manufacture
2026-04-08 13:53:16.117969[INFO][DMMotor#4]                      p_m: 0.008759
2026-04-08 13:53:16.118024[INFO][DMMotor#4]                 m_offset: -2.251884
2026-04-08 13:53:16.118059[INFO][DMMotor#4]                       k2: 1.548672
2026-04-08 13:53:16.118070[INFO][DMMotor#4]           u_phase_offset: 1979.000000
2026-04-08 13:53:16.118075[INFO][DMMotor#4]           v_phase_offset: 1986.000000
2026-04-08 13:53:16.118080[INFO][DMMotor#4]                    IQ_c1: 2500.000000
2026-04-08 13:53:16.118088[INFO][DMMotor#4]                    VL_c1: 1000.000000
2026-04-08 13:53:16.118093[INFO][DMMotor#4]                  timeout: 0
2026-04-08 13:53:16.118098[INFO][DMMotor#4]            listen_can_id: 4
2026-04-08 13:53:16.118104[INFO][DMMotor#4]          feedback_can_id: 1796
2026-04-08 13:53:16.118111[INFO][DMMotor#4]             deceleration: -2.000000
2026-04-08 13:53:16.118117[INFO][DMMotor#4]                  vel_max: 30.000000
2026-04-08 13:53:16.118122[INFO][DMMotor#4]          speed_bandwidth: 50.000000
2026-04-08 13:53:16.118128[INFO][DMMotor#4]                  inertia: 0.000022
2026-04-08 13:53:16.118134[INFO][DMMotor#4]                       k1: 0.996687
2026-04-08 13:53:16.118140[INFO][DMMotor#4]                max_speed: 600.000000
2026-04-08 13:53:16.118145[INFO][DMMotor#4]       over_current_thres: 0.800000
2026-04-08 13:53:16.118150[INFO][DMMotor#4]             k_torque_out: 0.000000
2026-04-08 13:53:16.118156[INFO][DMMotor#4]                     xout: 0.009204
2026-04-08 13:53:16.118161[INFO][DMMotor#4]       over_voltage_thres: 32.000000
2026-04-08 13:53:16.118166[INFO][DMMotor#4]             acceleration: 2.000000
2026-04-08 13:53:16.118171[INFO][DMMotor#4]                     deta: 4.000000
2026-04-08 13:53:16.118177[INFO][DMMotor#4]      under_voltage_thres: 15.000000
2026-04-08 13:53:16.118183[INFO][DMMotor#4]         hardware_version: 300V
2026-04-08 13:53:16.118188[INFO][DMMotor#4]             control_mode: 1
2026-04-08 13:53:16.118193[INFO][DMMotor#4]              kp_position: 54.000000
2026-04-08 13:53:16.118198[INFO][DMMotor#4]               fw_version: 5015
2026-04-08 13:53:16.118204[INFO][DMMotor#4]                 damp_eff: 0.000373
2026-04-08 13:53:16.118209[INFO][DMMotor#4]                 ki_speed: 0.039270
2026-04-08 13:53:16.118214[INFO][DMMotor#4]           gear_ratio_eff: 1.000000
2026-04-08 13:53:16.118219[INFO][DMMotor#4]         phase_resistance: 0.954745
2026-04-08 13:53:16.118224[INFO][DMMotor#4]         phase_inductance: 0.000367
2026-04-08 13:53:16.118230[INFO][DMMotor#4]             flux_linkage: 0.005287
2026-04-08 13:53:16.118236[INFO][DMMotor#4]               gear_ratio: 10.000000
2026-04-08 13:53:16.118241[INFO][DMMotor#4]              i_bandwidth: 1000.000000
2026-04-08 13:53:16.118246[INFO][DMMotor#4]             can_baudrate: 4
2026-04-08 13:53:16.118252[INFO][DMMotor#4]                  pos_max: 12.500000
2026-04-08 13:53:16.118257[INFO][DMMotor#4]          over_temp_thres: 100.000000
2026-04-08 13:53:16.118263[INFO][DMMotor#4]               torque_max: 10.000000
2026-04-08 13:53:16.118268[INFO][DMMotor#4]                direction: 1.000000
2026-04-08 13:53:16.118273[INFO][DMMotor#4]              ki_position: 0.000000
2026-04-08 13:53:16.118279[INFO][DMMotor#4]     number_of_pole_pairs: 14
2026-04-08 13:53:16.118285[INFO][DMMotor#4]                 kp_speed: 0.003875
2026-04-08 13:55:52.822654[INFO][DMMotor#4] zlog version: 0.1.dev1+g3715879
2026-04-08 13:55:52.822663[INFO][DMMotor#4] zlog_cpp version: 1.0.1
2026-04-08 13:55:52.822669[INFO][DMMotor#4] AIRBOT Drivers: v0.2.9.2-manufacture
2026-04-08 13:55:53.000113[INFO][DMMotor#4]                      p_m: 0.008876
2026-04-08 13:55:53.000194[INFO][DMMotor#4]                 m_offset: -2.251884
2026-04-08 13:55:53.000210[INFO][DMMotor#4]                       k2: 1.548672
2026-04-08 13:55:53.000220[INFO][DMMotor#4]           u_phase_offset: 1979.000000
2026-04-08 13:55:53.000229[INFO][DMMotor#4]           v_phase_offset: 1986.000000
2026-04-08 13:55:53.000237[INFO][DMMotor#4]                    IQ_c1: 2500.000000
2026-04-08 13:55:53.000245[INFO][DMMotor#4]                    VL_c1: 1000.000000
2026-04-08 13:55:53.000253[INFO][DMMotor#4]                  timeout: 0
2026-04-08 13:55:53.000261[INFO][DMMotor#4]            listen_can_id: 4
2026-04-08 13:55:53.000269[INFO][DMMotor#4]          feedback_can_id: 1796
2026-04-08 13:55:53.000279[INFO][DMMotor#4]             deceleration: -2.000000
2026-04-08 13:55:53.000290[INFO][DMMotor#4]                  vel_max: 30.000000
2026-04-08 13:55:53.000298[INFO][DMMotor#4]          speed_bandwidth: 50.000000
2026-04-08 13:55:53.000305[INFO][DMMotor#4]                  inertia: 0.000022
2026-04-08 13:55:53.000313[INFO][DMMotor#4]                       k1: 0.996687
2026-04-08 13:55:53.000320[INFO][DMMotor#4]                max_speed: 600.000000
2026-04-08 13:55:53.000329[INFO][DMMotor#4]       over_current_thres: 0.800000
2026-04-08 13:55:53.000340[INFO][DMMotor#4]             k_torque_out: 0.000000
2026-04-08 13:55:53.000347[INFO][DMMotor#4]                     xout: 0.009204
2026-04-08 13:55:53.000355[INFO][DMMotor#4]       over_voltage_thres: 32.000000
2026-04-08 13:55:53.000362[INFO][DMMotor#4]             acceleration: 2.000000
2026-04-08 13:55:53.000370[INFO][DMMotor#4]                     deta: 4.000000
2026-04-08 13:55:53.000378[INFO][DMMotor#4]      under_voltage_thres: 15.000000
2026-04-08 13:55:53.000386[INFO][DMMotor#4]         hardware_version: 300V
2026-04-08 13:55:53.000393[INFO][DMMotor#4]             control_mode: 1
2026-04-08 13:55:53.000401[INFO][DMMotor#4]              kp_position: 54.000000
2026-04-08 13:55:53.000409[INFO][DMMotor#4]               fw_version: 5015
2026-04-08 13:55:53.000416[INFO][DMMotor#4]                 damp_eff: 0.000373
2026-04-08 13:55:53.000423[INFO][DMMotor#4]                 ki_speed: 0.039270
2026-04-08 13:55:53.000431[INFO][DMMotor#4]           gear_ratio_eff: 1.000000
2026-04-08 13:55:53.000438[INFO][DMMotor#4]         phase_resistance: 0.954745
2026-04-08 13:55:53.000446[INFO][DMMotor#4]         phase_inductance: 0.000367
2026-04-08 13:55:53.000453[INFO][DMMotor#4]             flux_linkage: 0.005287
2026-04-08 13:55:53.000461[INFO][DMMotor#4]               gear_ratio: 10.000000
2026-04-08 13:55:53.000469[INFO][DMMotor#4]              i_bandwidth: 1000.000000
2026-04-08 13:55:53.000476[INFO][DMMotor#4]             can_baudrate: 4
2026-04-08 13:55:53.000484[INFO][DMMotor#4]                  pos_max: 12.500000
2026-04-08 13:55:53.000491[INFO][DMMotor#4]          over_temp_thres: 100.000000
2026-04-08 13:55:53.000499[INFO][DMMotor#4]               torque_max: 10.000000
2026-04-08 13:55:53.000506[INFO][DMMotor#4]                direction: 1.000000
2026-04-08 13:55:53.000513[INFO][DMMotor#4]              ki_position: 0.000000
2026-04-08 13:55:53.000521[INFO][DMMotor#4]     number_of_pole_pairs: 14
2026-04-08 13:55:53.000529[INFO][DMMotor#4]                 kp_speed: 0.003875
2026-04-08 14:21:56.844207[INFO][DMMotor#4] zlog version: 0.1.dev1+g3715879
2026-04-08 14:21:56.844218[INFO][DMMotor#4] zlog_cpp version: 1.0.1
2026-04-08 14:21:56.844224[INFO][DMMotor#4] AIRBOT Drivers: v0.2.9.2-manufacture
2026-04-08 14:21:57.021643[INFO][DMMotor#4]                      p_m: 0.008876
2026-04-08 14:21:57.021707[INFO][DMMotor#4]                 m_offset: -2.251884
2026-04-08 14:21:57.021736[INFO][DMMotor#4]                       k2: 1.548672
2026-04-08 14:21:57.021748[INFO][DMMotor#4]           u_phase_offset: 1979.000000
2026-04-08 14:21:57.021759[INFO][DMMotor#4]           v_phase_offset: 1986.000000
2026-04-08 14:21:57.021770[INFO][DMMotor#4]                    IQ_c1: 2500.000000
2026-04-08 14:21:57.021782[INFO][DMMotor#4]                    VL_c1: 1000.000000
2026-04-08 14:21:57.021793[INFO][DMMotor#4]                  timeout: 0
2026-04-08 14:21:57.021803[INFO][DMMotor#4]            listen_can_id: 4
2026-04-08 14:21:57.021815[INFO][DMMotor#4]          feedback_can_id: 1796
2026-04-08 14:21:57.021826[INFO][DMMotor#4]             deceleration: -2.000000
2026-04-08 14:21:57.021837[INFO][DMMotor#4]                  vel_max: 30.000000
